target,n_rows_in_csv,n_valid_3d,n_inner_lt_30pc,n_outer_40_70pc,inner_density,outer_density,density_ratio,raw_score,adjusted_score,score_gap,score_retention,inner_weight,outer_weight,confidence_weight,score_status,central_concentration_10pc,peak_shell,peak_radius_mid_pc,monotonic_fraction,hollow_core_flag,anti_cluster_flag,n_0_10pc,density_0_10pc,n_10_20pc,density_10_20pc,n_20_30pc,density_20_30pc,n_30_40pc,density_30_40pc,n_40_50pc,density_40_50pc,n_50_60pc,density_50_60pc,n_60_70pc,density_60_70pc,csv_path,cluster,is_field_like,cluster_notes,field_notes,is_confirmed_cluster,reference_label,model_region
K2-225,213,213,22,168,0.00019452270822342766,0.00014375285182493776,1.353174603174603,0.4430594970155671,0.2874908534005506,0.15556864361501654,0.648876404494382,0.6875,0.9438202247191011,0.648876404494382,ok,1.348070583672678,10_20,15.0,0.5,True,False,0,0.0,8,0.000272837045300392,14,0.00017590809499630537,23,0.00014840123072082135,29,0.00011349573810651553,55,0.00014428882203386119,84,0.00015790175456361272,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-225.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
TOI-444,187,187,78,8,0.0006896714200648799,6.845373896425608e-06,100.74999999999999,0.729472039837919,0.2873677732694832,0.44210426656843577,0.3939393939393939,0.8863636363636364,0.4444444444444444,0.3939393939393939,ok,8.37512742099898,20_30,25.0,0.6666666666666666,False,False,2,0.000477464829275686,19,0.0006479879825884311,57,0.000716197243913529,101,0.0006516749696870851,8,3.130916913283187e-05,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-444.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
K2-290,252,252,23,204,0.00020336464950631073,0.000174557034358853,1.165032679738562,0.43181036130330996,0.2868952442983759,0.1449151170049341,0.6644010195412065,0.696969696969697,0.9532710280373832,0.6644010195412065,ok,1.175481158013909,10_20,15.0,0.3333333333333333,True,False,0,0.0,11,0.00037515093728803905,12,0.00015077836713969033,25,0.00016130568556611016,49,0.0001917686609385952,64,0.00016789972018485663,91,0.00017106023411058045,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-290.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
CoRoT-4,1111,1111,75,919,0.0006631455962162307,0.0007863623263518917,0.8433079434167572,0.3284903282378442,0.28672444594178953,0.04176588229605466,0.8728550623694041,0.8823529411764706,0.9892357373519914,0.8728550623694041,ok,0.8472758472758473,40_50,45.0,0.3333333333333333,True,True,1,0.000238732414637843,17,0.0005797787212633331,57,0.000716197243913529,117,0.0007549106084493956,209,0.0008179520435952326,309,0.0008106408365175109,401,0.0007537928997620084,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\CoRoT-4.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|hollow_core|anti_cluster_shape
TOI-157,133,133,12,108,0.00010610329539459691,9.24125476017457e-05,1.1481481481481481,0.5738537918154188,0.28648478975068675,0.2873690020647321,0.49922958397534667,0.5454545454545454,0.9152542372881356,0.49922958397534667,ok,1.1606978879706151,0_10,5.0,0.5,False,False,1,0.000238732414637843,5,0.00017052315331274502,6,7.538918356984516e-05,13,8.387895649437729e-05,22,8.610021511528765e-05,38,9.969045885975862e-05,48,9.022957403635013e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-157.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
WASP-113,333,333,28,264,0.00024757435592072613,0.00022589733858204505,1.095959595959596,0.40343984459364823,0.28642214091781093,0.1170177036758373,0.7099500576258163,0.7368421052631579,0.9635036496350365,0.7099500576258163,ok,1.0744383727990288,10_20,15.0,0.5,True,False,0,0.0,13,0.00044336019861313707,15,0.0001884729589246129,41,0.00026454132432842065,48,0.00018785501479699122,102,0.0002675901790446153,114,0.00021429523833633155,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-113.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
K2-126,1205,1205,68,1010,0.0006012520072360491,0.0008642284544237329,0.6957095709570957,0.3312848145628832,0.2859809082978736,0.04530390626500963,0.8632478632478634,0.8717948717948718,0.9901960784313726,0.8632478632478633,ok,0.6999576533437571,40_50,45.0,0.3333333333333333,False,True,2,0.000477464829275686,18,0.0006138833519258821,48,0.0006031134685587613,127,0.0008194328826758396,236,0.0009236204894185402,299,0.0007844065052386272,475,0.0008928968264013815,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-126.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|anti_cluster_shape
TOI-778,666,666,46,549,0.00040672929901262145,0.0004697637836422073,0.8658166363084394,0.3539885008034573,0.2855745463611842,0.0684139544422731,0.8067339637107078,0.8214285714285714,0.9821109123434705,0.8067339637107078,ok,0.8683393070489845,40_50,45.0,0.16666666666666666,False,True,1,0.000238732414637843,11,0.00037515093728803905,34,0.0004272053735624559,71,0.00045810814700775285,143,0.0005596513982493697,160,0.0004197493004621416,246,0.0004624265669362944,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-778.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|anti_cluster_shape
K2-191,284,284,17,233,0.00015031300180901229,0.0001993715147333958,0.753934191702432,0.4729781293139507,0.2855458573712176,0.1874322719427331,0.6037189452827313,0.6296296296296297,0.9588477366255144,0.6037189452827313,ok,0.7451796365654043,0_10,5.0,0.3333333333333333,False,False,2,0.000477464829275686,2,6.8209261325098e-05,13,0.00016334323106799786,34,0.0002193757323699098,40,0.00015654584566415937,69,0.00018101688582429856,124,0.00023309306626057117,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-191.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
K2-408,254,254,19,213,0.00016799688437477844,0.0001822580799923318,0.9217527386541471,0.4555873326033268,0.2851031289694856,0.1704842036338412,0.6257924849234575,0.6551724137931034,0.9551569506726457,0.6257924849234575,ok,0.9462568951930654,0_10,5.0,0.6666666666666666,False,False,1,0.000238732414637843,5,0.00017052315331274502,13,0.00016334323106799786,22,0.00014194900329817694,46,0.00018002772251378326,65,0.00017052315331274502,102,0.000191737844827244,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-408.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
K2-263,560,560,43,463,0.00038020347516397226,0.00039617601425563203,0.9596832253419726,0.35828628960556863,0.28453954045862484,0.07374674914694379,0.7941680960548886,0.8113207547169812,0.9788583509513742,0.7941680960548886,ok,0.9734221649115268,10_20,15.0,0.5,True,False,0,0.0,14,0.0004774648292756861,29,0.0003643810539209183,54,0.00034842028082279796,88,0.0003444008604611506,148,0.000388268102927481,227,0.00042671069388023914,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-263.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
TOI-2236,1185,1185,45,455,0.0003978873577297384,0.00038933064035920643,1.021978021978022,0.3527436367176086,0.28240179713755764,0.07034183958005097,0.8005865102639297,0.8181818181818182,0.978494623655914,0.8005865102639297,ok,1.030658838878017,10_20,15.0,0.5,True,False,0,0.0,13,0.00044336019861313707,32,0.00040207564570584085,56,0.0003613247356680868,113,0.00044224201400125016,141,0.00036990407103226227,201,0.00037783634127721617,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2236.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|hollow_core
TOI-1453,363,363,34,257,0.00030062600361802457,0.00021990763642267263,1.3670557717250325,0.3796026112846571,0.28234317478765186,0.09725943649700525,0.7437861763704461,0.7727272727272727,0.9625468164794008,0.7437861763704461,ok,1.2095012946076777,40_50,45.0,0.3333333333333333,False,False,1,0.000238732414637843,7,0.00023873241463784304,26,0.0003266864621359957,72,0.00046456037443039726,136,0.0005322558752581418,121,0.0003174354084744946,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1453.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
TIC_237913194,1387,1387,45,465,0.0003978873577297384,0.00039788735772973844,0.9999999999999999,0.35149121809306416,0.28152932970707634,0.06996188838598782,0.8009569377990432,0.8181818181818182,0.9789473684210527,0.8009569377990432,ok,0.9937106918238994,10_20,15.0,0.5,True,False,0,0.0,15,0.0005115694599382351,30,0.0003769459178492258,65,0.0004193947824718864,113,0.00044224201400125016,156,0.00040925556795058806,196,0.00036843742731509634,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TIC_237913194.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|hollow_core
WASP-127,150,150,10,124,8.841941282883075e-05,0.00010610329539459691,0.8333333333333333,0.6084102240427898,0.28150323798994753,0.32690698605284224,0.46268656716417916,0.5,0.9253731343283582,0.4626865671641791,ok,0.835978835978836,0_10,5.0,0.5,False,False,2,0.000477464829275686,3,0.00010231389198764701,5,6.282431964153764e-05,16,0.0001032356387623105,23,9.001386125689163e-05,41,0.00010756075824342378,60,0.00011278696754543766,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-127.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
K2-321,248,248,32,161,0.0002829421210522584,0.00013776314966556534,2.053830227743271,0.3919936999078084,0.28119626036271633,0.11079743954509208,0.7173489278752436,0.7619047619047619,0.9415204678362573,0.7173489278752436,ok,1.7338820301783264,40_50,45.0,0.5,True,False,0,0.0,9,0.00030694167596294103,23,0.0002889918703510731,55,0.00035487250824544237,114,0.00044615566014285417,47,0.0001233013570107541,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-321.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
HD_137496,496,496,40,395,0.000353677651315323,0.00033799033613601435,1.0464135021097045,0.36005503579802206,0.28093183040043207,0.07912320539758999,0.780246913580247,0.8,0.9753086419753086,0.780246913580247,ok,1.0266406757634827,10_20,15.0,0.5,True,False,0,0.0,13,0.00044336019861313707,27,0.0003392513260643032,61,0.0003935858727813088,84,0.00032874627589473467,113,0.0002964479434513875,198,0.00037219699289994427,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_137496.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
WASP-39,1080,1080,72,898,0.0006366197723675814,0.0007683932198737744,0.8285077951002227,0.32339100151656064,0.2808258379990161,0.042565163517544524,0.8683786397335339,0.8780487804878049,0.9889867841409692,0.8683786397335339,ok,0.8359788359788359,40_50,45.0,0.3333333333333333,True,True,1,0.000238732414637843,16,0.000545674090600784,55,0.000691067516056914,110,0.0007097450164908847,227,0.0008883976741441043,306,0.0008027705371338458,365,0.0006861207192347458,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-39.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|hollow_core|anti_cluster_shape
TOI-4633,616,616,40,513,0.000353677651315323,0.00043895960110829204,0.8057179987004548,0.35714705365028976,0.28025459047433826,0.0768924631759515,0.7847036328871893,0.8,0.9808795411089866,0.7847036328871893,ok,0.8127572016460906,50_60,55.0,0.3333333333333333,False,True,1,0.000238732414637843,12,0.00040925556795058806,27,0.0003392513260643032,63,0.0004064903276265976,120,0.00046963753699247806,218,0.0005719084218796679,175,0.00032896198867419314,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-4633.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|anti_cluster_shape
CoRoT-9,467,467,40,369,0.000353677651315323,0.00031574287097263114,1.120144534778681,0.3595180238125341,0.28002564809883923,0.07949237571369488,0.7788918205804749,0.8,0.9736147757255936,0.7788918205804749,ok,1.096365686529621,10_20,15.0,0.5,True,False,0,0.0,11,0.00037515093728803905,29,0.0003643810539209183,58,0.0003742291905133756,73,0.00028569616833709085,136,0.00035678690539282034,160,0.00030076524678783375,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\CoRoT-9.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
TOI-4406,873,873,26,332,0.00022989047335495995,0.0002840830167016627,0.8092369477911645,0.3992630022268295,0.27992513281530146,0.11933786941152802,0.701104613385315,0.7222222222222222,0.9707602339181286,0.701104613385315,ok,0.8246512094750578,50_60,55.0,0.3333333333333333,False,True,1,0.000238732414637843,8,0.000272837045300392,17,0.00021360268678122796,37,0.00023873241463784304,68,0.0002661279376290709,121,0.0003174354084744946,143,0.0002688089393166264,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-4406.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|anti_cluster_shape
WASP-15,384,384,26,326,0.00022989047335495995,0.0002789489862793435,0.8241308793456031,0.39844723671718757,0.27920294133720913,0.11924429537997844,0.7007275132275131,0.7222222222222222,0.9702380952380952,0.7007275132275133,ok,0.8499896544589282,40_50,45.0,0.6666666666666666,False,False,1,0.000238732414637843,7,0.00023873241463784304,18,0.0002261675507095355,32,0.000206471277524621,80,0.00031309169132831874,108,0.0002833307778119456,138,0.0002594100253545066,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-15.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
TOI-1937_A,6048,6048,334,5164,0.0029532083884829473,0.004418688850142729,0.6683449522334108,0.28780107156622037,0.2788946864306434,0.008906385135576955,0.9690536762524607,0.9709302325581395,0.998067259373792,0.9690536762524609,ok,0.6841156872658448,60_70,65.0,0.0,True,True,6,0.001432394487827058,54,0.0018416500557776462,274,0.0034427727163562627,550,0.0035487250824544235,1057,0.004136723971675411,1635,0.004289313164097509,2472,0.004646823062872032,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1937_A.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|hollow_core|anti_cluster_shape
Kepler-137,455,455,37,373,0.00032715182746667377,0.00031916555792084396,1.0250223413762285,0.36369032808735285,0.27883396577598785,0.08485636231136501,0.7666796289095051,0.7872340425531915,0.9738903394255874,0.766679628909505,ok,1.035973772815878,10_20,15.0,0.5,True,False,0,0.0,11,0.00037515093728803905,26,0.0003266864621359957,45,0.0002903502340189983,72,0.00028178252219548684,121,0.0003174354084744946,180,0.000338360902636313,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\Kepler-137.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
K2-245,170,170,14,138,0.00012378717796036307,0.00011808269971334172,1.0483091787439613,0.511483292929392,0.27820543973524364,0.23327785319414834,0.543918918918919,0.5833333333333334,0.9324324324324325,0.543918918918919,ok,1.050332383665717,0_10,5.0,0.5,False,False,1,0.000238732414637843,4,0.000136418522650196,9,0.00011308377535476775,18,0.00011614009360759932,30,0.00011740938424811952,40,0.0001049373251155354,68,0.00012782522988482936,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-245.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
TOI-1859,1015,1015,71,839,0.0006277778310846984,0.0007179085873876356,0.8744537147397695,0.3205192867180025,0.27763982885463934,0.04287945786336317,0.8662187904433685,0.8765432098765432,0.9882214369846879,0.8662187904433684,ok,0.880257376020088,40_50,45.0,0.3333333333333333,True,True,0,0.0,21,0.0007161972439135291,50,0.0006282431964153764,105,0.0006774838793776627,197,0.0007709882898959848,262,0.0006873394795067569,380,0.0007143174611211052,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1859.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|hollow_core|anti_cluster_shape
K2-160,521,521,46,424,0.00040672929901262145,0.0003628048165105572,1.121069182389937,0.34552390517002446,0.2772835025689663,0.06824040260105818,0.8025016458196181,0.8214285714285714,0.9769585253456221,0.8025016458196181,ok,1.133411306042885,20_30,25.0,0.3333333333333333,True,False,0,0.0,8,0.000272837045300392,38,0.000477464829275686,51,0.00032906359855486473,95,0.0003717963834523785,137,0.00035941033852070875,192,0.0003609182961454005,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-160.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|hollow_core
HATS-40,77,77,10,57,8.841941282883075e-05,4.8773289012032455e-05,1.8128654970760232,0.6514340699489816,0.27710255214247725,0.3743315178065043,0.4253731343283582,0.5,0.8507462686567164,0.4253731343283582,ok,1.7468214483139857,0_10,5.0,0.6666666666666666,False,False,1,0.000238732414637843,2,6.8209261325098e-05,7,8.795404749815269e-05,10,6.452227422644406e-05,14,5.4791045982455776e-05,15,3.935149691832577e-05,28,5.2633918187870905e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HATS-40.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
K2-206,1154,1154,37,446,0.00032715182746667377,0.0003816295947257276,0.8572496263079221,0.3597297637590462,0.27698117588427495,0.08274858787477124,0.7699701381112356,0.7872340425531915,0.9780701754385965,0.7699701381112356,ok,0.8626235797550539,50_60,55.0,0.16666666666666666,False,True,1,0.000238732414637843,8,0.000272837045300392,28,0.00035181618999261075,56,0.0003613247356680868,105,0.0004109328448684183,166,0.0004354898992294719,175,0.00032896198867419314,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-206.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|anti_cluster_shape
TOI-3464,256,256,24,203,0.00021220659078919382,0.00017370136262179978,1.2216748768472907,0.4102787487908252,0.27601188402497934,0.13426686476584587,0.6727423363711682,0.7058823529411765,0.9530516431924883,0.6727423363711682,ok,1.2107279693486592,10_20,15.0,0.8333333333333334,True,False,0,0.0,9,0.00030694167596294103,15,0.0001884729589246129,29,0.0001871145952566878,46,0.00018002772251378326,67,0.0001757700195685218,90,0.0001691804513181565,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-3464.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut|hollow_core
K2-208,312,312,12,107,0.00010610329539459691,9.15568758646925e-05,1.158878504672897,0.5532212617703324,0.2759658508597928,0.27725541091053957,0.49883449883449876,0.5454545454545454,0.9145299145299145,0.49883449883449876,ok,1.1902071563088514,0_10,5.0,0.6666666666666666,False,False,1,0.000238732414637843,2,6.8209261325098e-05,9,0.00011308377535476775,11,7.097450164908847e-05,18,7.044563054887171e-05,41,0.00010756075824342378,48,9.022957403635013e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-208.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
