target,gaia_dr3_id,notes
Kepler-889,2.1301312972296568e+18,none
Kepler-398,2.0534576441444308e+18,none
Kepler-398,2.0534576441444308e+18,none
Kepler-398,2.0534576441444308e+18,none
Kepler-1256,2.1266150246850053e+18,none
HATS-36,6.771542097119292e+18,none
Kepler-1516,2.1262378578383465e+18,none
Kepler-745,2.0517486594786568e+18,none
Kepler-220,2.1290849358205327e+18,none
Kepler-220,2.1290849358205327e+18,none
Kepler-220,2.1290849358205327e+18,none
Kepler-220,2.1290849358205327e+18,none
Kepler-1968,2.1266694118513777e+18,none
Kepler-977,2.1017600145857984e+18,none
Kepler-1776,2.1291037005345393e+18,none
Kepler-1357,2.1301152812939116e+18,none
Kepler-1807,2.1261909911552433e+18,none
Kepler-566,2.1292415861654408e+18,none
Kepler-416,2.052975370856688e+18,none
Kepler-416,2.052975370856688e+18,none
Kepler-416,2.052975370856688e+18,none
Kepler-1689,2.0527404490269796e+18,none
Kepler-1218,2.126191334752646e+18,none
Kepler-767,2.0525676238407447e+18,none
Kepler-1536,2.1267739041160013e+18,none
CoRoT-8,4.287832775526477e+18,"notes:
substellar companion
corot-8b
detected, see also
corot-8
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links ("
Kepler-808,2.129330577887488e+18,none
K2-280,6.772454416893149e+18,none
Kepler-1129,2.101651781408908e+18,none
Kepler-1129,2.101651781408908e+18,none
Kepler-1686,2.10174455270346e+18,none
Kepler-376,2.052681801254024e+18,none
Kepler-376,2.052681801254024e+18,none
Kepler-1317,2.1017465799280773e+18,none
Kepler-680,2.1301245283611976e+18,none
Kepler-390,2.1016387590694853e+18,none
Kepler-390,2.1016387590694853e+18,none
Kepler-206,2.1017158623218127e+18,none
Kepler-206,2.1017158623218127e+18,none
Kepler-206,2.1017158623218127e+18,none
Kepler-245,2.1017680891246577e+18,none
Kepler-245,2.1017680891246577e+18,none
Kepler-245,2.1017680891246577e+18,none
Kepler-245,2.1017680891246577e+18,none
Kepler-496,2.1016506475375288e+18,none
Kepler-1109,2.05298351411484e+18,none
Kepler-483,2.101719263935953e+18,none
Kepler-111,2.1265690513551424e+18,none
Kepler-111,2.1265690513551424e+18,none
Kepler-234,2.0526884670409065e+18,none
Kepler-234,2.0526884670409065e+18,none
Kepler-1191,2.1292503135381489e+18,none
Kepler-2001,2.130124219123552e+18,none
Kepler-2001,2.130124219123552e+18,none
Kepler-1197,2.1257903222468127e+18,none
Kepler-1895,2.1297161929302935e+18,none
Kepler-1552,2.0527675288006497e+18,none
Kepler-1710,2.0518087890218263e+18,none
Kepler-787,2.0527361239991816e+18,none
Kepler-1194,2.05266242235902e+18,none
Kepler-1781,2.1017557883381617e+18,none
Kepler-726,2.126577881808038e+18,none
Kepler-672,2.129776636010852e+18,none
Kepler-1798,2.0517972742092372e+18,none
Kepler-1671,2.05298478542525e+18,none
Kepler-362,2.1291410839301292e+18,none
Kepler-362,2.1291410839301292e+18,none
CoRoT-2,4.2878208483780925e+18,"notes:
planet
corot-2b
(or corot-exo-2b) discovered, see also
corot-2
in the
extrasolar planets encyclopaedia
.
has a close visual companion
2mass j19270636+0122577
(schroter et al
2011a&a...532a...3s
)
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this"
Kepler-1110,2.0526910440215e+18,none
Kepler-1810,2.052658367909937e+18,none
Kepler-641,2.1257776435025807e+18,none
Kepler-331,2.0527949822319857e+18,none
Kepler-331,2.0527949822319857e+18,none
Kepler-331,2.0527949822319857e+18,none
Kepler-1346,2.1266049916422853e+18,none
Kepler-253,2.126576679217244e+18,none
Kepler-253,2.126576679217244e+18,none
Kepler-253,2.126576679217244e+18,none
Kepler-1402,2.1297257492380447e+18,none
Kepler-406,2.12660110899128e+18,none
Kepler-406,2.12660110899128e+18,none
Kepler-737,2.1268203241231772e+18,none
Kepler-1437,2.1297716151898588e+18,none
Kepler-1100,2.1261636751624753e+18,none
Kepler-368,2.1266608562773256e+18,none
Kepler-368,2.1266608562773256e+18,none
Kepler-1208,2.1265634507178368e+18,none
Kepler-1900,2.1265617327308823e+18,none
Kepler-753,2.0519050306478868e+18,none
Kepler-481,2.1297535806265487e+18,none
Kepler-996,2.101649891623535e+18,none
Kepler-1793,2.0535931890115835e+18,none
Kepler-1553,2.052775191022506e+18,none
Kepler-1883,2.101700297360624e+18,none
Kepler-260,2.0519078137867704e+18,none
Kepler-260,2.0519078137867704e+18,none
Kepler-1116,2.1261667331792192e+18,none
Kepler-227,2.1292738499598144e+18,none
Kepler-227,2.1292738499598144e+18,none
Kepler-669,2.129753610686818e+18,none
Kepler-1024,2.0526669922044828e+18,none
Kepler-184,2.125831210335846e+18,none
Kepler-184,2.125831210335846e+18,none
Kepler-184,2.125831210335846e+18,none
Kepler-389,2.126597569938248e+18,none
Kepler-389,2.126597569938248e+18,none
Kepler-343,2.1257732798158464e+18,none
Kepler-343,2.1257732798158464e+18,none
Kepler-710,2.12578543886445e+18,none
Kepler-194,2.1292343362598505e+18,none
Kepler-194,2.1292343362598505e+18,none
Kepler-194,2.1292343362598505e+18,none
Kepler-268,2.0519081573842153e+18,none
Kepler-268,2.0519081573842153e+18,none
Kepler-1480,2.1297589407457275e+18,none
Kepler-1505,2.1016890617254213e+18,none
Kepler-792,2.0527174666607457e+18,none
Kepler-1771,2.129746468160337e+18,none
Kepler-1003,2.1265970545421932e+18,none
Kepler-1899,2.05190399985586e+18,none
Kepler-1072,2.1268069925444948e+18,none
Kepler-264,2.0517387982330217e+18,none
Kepler-264,2.0517387982330217e+18,none
CoRoT-3,4.2634271177671066e+18,"notes:
substellar companion
corot-3b
(or corot-exo-3b) detected, see
corot-3
in the
extrasolar planets encyclopaedia
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain"
Kepler-785,2.0527226893410304e+18,none
Kepler-1406,2.0527240293709903e+18,none
Kepler-1117,2.1297555734913513e+18,none
Kepler-1348,2.1298778254401764e+18,none
Kepler-627,2.0531834534343488e+18,none
Kepler-709,2.125730982977974e+18,none
Kepler-1251,2.12975577964978e+18,none
Kepler-1296,2.1016446002235556e+18,none
Kepler-1029,2.1016700264303163e+18,none
Kepler-28,2.1257314640143608e+18,"notes:
2 substellar companions detected:
kepler-28b
and
kepler-28c
; see also
kepler-28
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-28,2.1257314640143608e+18,"notes:
2 substellar companions detected:
kepler-28b
and
kepler-28c
; see also
kepler-28
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-763,2.128369501647064e+18,none
Kepler-763,2.128369501647064e+18,none
Kepler-763,2.128369501647064e+18,none
Kepler-625,2.053177406120369e+18,none
Kepler-625,2.053177406120369e+18,none
Kepler-1574,2.1298584121879688e+18,none
Kepler-151,2.0535857329486057e+18,none
Kepler-151,2.0535857329486057e+18,none
TOI-2010,2.1368158812499937e+18,none
Kepler-1976,2.129671220332872e+18,none
Kepler-1170,2.1259650071566945e+18,none
Kepler-370,2.053578521704124e+18,none
Kepler-370,2.053578521704124e+18,none
Kepler-959,2.0535746390536297e+18,none
Kepler-1412,2.129754847637288e+18,none
Kepler-639,2.1016756614275064e+18,none
Kepler-225,2.1284690074481592e+18,none
Kepler-225,2.1284690074481592e+18,none
Kepler-1365,2.1257168911833928e+18,none
Kepler-1365,2.1257168911833928e+18,none
Kepler-1569,2.0517214809249e+18,none
Kepler-542,2.052695678282372e+18,none
Kepler-42,2.1265561320937656e+18,"notes:
3 substellar companions detected:
kepler-42b
,
kepler-42c
and
kepler-42d
; see also
kepler-42
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using thi"
Kepler-42,2.1265561320937656e+18,"notes:
3 substellar companions detected:
kepler-42b
,
kepler-42c
and
kepler-42d
; see also
kepler-42
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using thi"
Kepler-42,2.1265561320937656e+18,"notes:
3 substellar companions detected:
kepler-42b
,
kepler-42c
and
kepler-42d
; see also
kepler-42
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using thi"
Kepler-609,2.126580149550929e+18,none
Kepler-1183,2.052721692908732e+18,none
Kepler-1158,2.101670713625146e+18,none
Kepler-1718,2.1258141292445711e+18,none
Kepler-27,2.0535863213648648e+18,"notes:
2 substellar companions detected:
kepler-27b
and
kepler-27c
; see also
kepler-27
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-27,2.0535863213648648e+18,"notes:
2 substellar companions detected:
kepler-27b
and
kepler-27c
; see also
kepler-27
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-27,2.0535863213648648e+18,"notes:
2 substellar companions detected:
kepler-27b
and
kepler-27c
; see also
kepler-27
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
HAT-P-7,2.129256395211984e+18,"notes:
substellar companion
hat-p-7b
detected, see also
hat-p-7
in the
extrasolar planets encyclopaedia
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links (ma"
Kepler-1151,2.129254333627658e+18,none
Kepler-461,2.1268015637058463e+18,none
Kepler-1827,2.0535737113407316e+18,none
Kepler-1419,2.0518972653472916e+18,none
Kepler-748,2.0517228553145024e+18,none
Kepler-752,2.05189644071357e+18,none
Kepler-822,2.053165655089864e+18,none
Kepler-333,2.0535811674048225e+18,none
Kepler-333,2.0535811674048225e+18,none
Kepler-1559,2.1257054880520328e+18,none
Kepler-435,2.1259135319660173e+18,"notes:
substellar companion
koi-680b
detected, see also
koi-680
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links ("
Kepler-1202,2.126579050039313e+18,none
Kepler-1732,2.0518363798891144e+18,none
Kepler-49,2.0535232712441047e+18,"notes:
2 substellar companions detected:
kepler-49b
and
kepler-49c
; see also
kepler-49
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
